timestamps population node_ids
8811.700000012119 V1 331
8872.900000011228 V1 331
8945.100000010178 V1 331
8567.300000015675 V1 332
8611.200000015036 V1 332
8638.40000001464 V1 332
8660.200000014323 V1 332
8684.400000013971 V1 332
8705.900000013658 V1 332
8701.100000013728 V1 330
8678.400000014059 V1 330
8654.700000014403 V1 330
8636.800000014664 V1 330
8714.70000001353 V1 327
8729.10000001332 V1 327
8804.300000012227 V1 327
8863.300000011368 V1 327
8619.400000014917 V1 328
8638.800000014635 V1 328
8652.700000014433 V1 328
8672.600000014143 V1 328
8695.800000013805 V1 328
8710.60000001359 V1 328
8781.200000012563 V1 332
8727.300000013347 V1 328
8810.400000012138 V1 328
8856.30000001147 V1 328
8964.2000000099 V1 328
8628.500000014785 V1 329
8649.700000014476 V1 329
8698.000000013773 V1 329
8713.40000001355 V1 329
8738.200000013188 V1 329
8799.700000012293 V1 329
8612.100000015023 V1 330
8788.90000001245 V1 328
8788.700000012454 V1 344
8567.70000001567 V1 345
8609.800000015057 V1 345
8729.000000013322 V1 357
8743.400000013113 V1 357
8776.000000012638 V1 357
8790.600000012426 V1 357
8848.400000011585 V1 357
8880.700000011115 V1 357
8936.500000010303 V1 357
8962.200000009929 V1 357
8990.900000009511 V1 357
8506.900000016554 V1 358
8530.800000016206 V1 358
8562.600000015744 V1 358
8603.200000015153 V1 358
8612.700000015015 V1 358
8623.30000001486 V1 358
8636.500000014668 V1 358
8643.400000014568 V1 358
8649.50000001448 V1 358
8665.90000001424 V1 358
8678.600000014056 V1 358
8702.800000013704 V1 358
8721.100000013437 V1 357
8711.30000001358 V1 358
8715.900000013513 V1 357
8689.200000013901 V1 357
8661.700000014302 V1 356
8692.400000013855 V1 356
8709.400000013607 V1 356
8718.90000001347 V1 356
8728.300000013332 V1 356
8774.400000012662 V1 356
8782.300000012547 V1 356
8795.000000012362 V1 356
8802.200000012257 V1 356
8845.700000011624 V1 356
8853.60000001151 V1 356
8961.500000009939 V1 356
8535.900000016132 V1 357
8577.30000001553 V1 357
8606.20000001511 V1 357
8614.40000001499 V1 357
8622.100000014878 V1 357
8636.600000014667 V1 357
8644.300000014555 V1 357
8650.000000014472 V1 357
8665.600000014245 V1 357
8703.500000013693 V1 357
8723.6000000134 V1 358
8774.800000012656 V1 358
8786.20000001249 V1 358
8808.500000012165 V1 359
8846.00000001162 V1 359
8875.400000011192 V1 359
8880.600000011116 V1 359
8928.200000010424 V1 359
8935.500000010317 V1 359
8606.600000015103 V1 360
8622.200000014876 V1 360
8627.600000014798 V1 360
8635.800000014679 V1 360
8645.000000014545 V1 360
8651.400000014452 V1 360
8663.700000014273 V1 360
8679.100000014048 V1 360
8695.900000013804 V1 360
8705.700000013661 V1 360
8711.100000013583 V1 360
8717.600000013488 V1 360
8723.500000013402 V1 360
8785.800000012496 V1 360
8794.700000012366 V1 360
8792.800000012394 V1 359
8787.100000012477 V1 359
8774.900000012654 V1 359
8742.300000013129 V1 359
8800.400000012283 V1 358
8817.500000012034 V1 358
8839.700000011711 V1 358
8873.400000011221 V1 358
8941.200000010234 V1 358
8962.400000009926 V1 358
8988.100000009552 V1 358
8535.300000016141 V1 359
8590.900000015332 V1 359
8607.600000015089 V1 359
8637.10000001466 V1 356
8620.500000014901 V1 359
8646.800000014518 V1 359
8650.700000014462 V1 359
8663.90000001427 V1 359
8682.100000014005 V1 359
8688.200000013916 V1 359
8696.2000000138 V1 359
8704.40000001368 V1 359
8710.400000013593 V1 359
8722.600000013415 V1 359
8735.30000001323 V1 359
8639.700000014622 V1 359
8629.50000001477 V1 356
8624.400000014844 V1 356
8605.900000015114 V1 356
8707.700000013632 V1 348
8779.200000012592 V1 348
8893.600000010927 V1 348
8949.900000010108 V1 348
8538.1000000161 V1 349
8618.100000014936 V1 349
8654.30000001441 V1 349
8685.600000013954 V1 349
8700.600000013736 V1 349
8715.100000013525 V1 349
8780.400000012574 V1 349
8808.90000001216 V1 349
8965.400000009882 V1 349
8541.400000016052 V1 350
8653.100000014427 V1 350
8697.100000013786 V1 350
8715.500000013519 V1 350
8785.600000012499 V1 350
8647.300000014511 V1 351
8697.400000013782 V1 351
8798.100000012317 V1 351
8685.400000013957 V1 348
8654.9000000144 V1 348
8632.000000014734 V1 348
8579.100000015504 V1 348
8636.500000014668 V1 345
8655.0000000144 V1 345
8682.500000013999 V1 345
8698.500000013766 V1 345
8715.000000013526 V1 345
8781.300000012561 V1 345
8812.30000001211 V1 345
8886.200000011035 V1 345
8950.4000000101 V1 345
8619.100000014922 V1 346
8966.90000000986 V1 351
8648.70000001449 V1 346
8700.400000013738 V1 346
8725.200000013378 V1 346
8968.000000009844 V1 346
8613.500000015003 V1 347
8641.90000001459 V1 347
8667.200000014222 V1 347
8692.200000013858 V1 347
8711.30000001358 V1 347
8792.000000012406 V1 347
8964.400000009897 V1 347
8675.000000014108 V1 346
8819.800000012001 V1 360
8609.500000015061 V1 352
8682.300000014002 V1 352
8874.600000011204 V1 354
8939.40000001026 V1 354
8948.500000010128 V1 354
8985.800000009585 V1 354
8605.200000015124 V1 355
8624.200000014847 V1 355
8637.10000001466 V1 355
8648.000000014501 V1 355
8664.200000014265 V1 355
8672.000000014152 V1 355
8694.600000013823 V1 355
8713.900000013542 V1 355
8723.800000013398 V1 355
8730.900000013295 V1 355
8788.800000012452 V1 355
8796.50000001234 V1 355
8853.400000011512 V1 355
8868.900000011286 V1 355
8958.00000000999 V1 355
8509.400000016518 V1 356
8531.2000000162 V1 356
8808.400000012167 V1 354
8793.600000012382 V1 354
8775.20000001265 V1 354
8734.300000013245 V1 354
8696.80000001379 V1 352
8719.000000013468 V1 352
8783.600000012528 V1 352
8855.400000011483 V1 352
8961.300000009942 V1 352
8539.400000016081 V1 353
8633.700000014709 V1 353
8667.700000014214 V1 353
8694.900000013818 V1 353
8712.00000001357 V1 353
8648.900000014488 V1 352
8788.700000012454 V1 353
8606.8000000151 V1 354
8623.800000014853 V1 354
8635.900000014677 V1 354
8639.300000014628 V1 354
8653.500000014421 V1 354
8681.900000014008 V1 354
8695.700000013807 V1 354
8703.900000013688 V1 354
8716.10000001351 V1 354
8724.200000013392 V1 354
8565.400000015703 V1 354
8795.200000012359 V1 321
8659.000000014341 V1 396
8725.00000001338 V1 396
8666.000000014239 V1 466
8692.200000013858 V1 466
8705.000000013672 V1 466
8719.700000013458 V1 466
8805.600000012208 V1 466
8618.200000014935 V1 467
8645.100000014543 V1 467
8665.500000014246 V1 467
8702.100000013714 V1 467
8721.400000013433 V1 467
8800.500000012282 V1 467
8619.000000014923 V1 468
8642.400000014582 V1 468
8658.800000014344 V1 468
8680.100000014034 V1 468
8702.600000013706 V1 468
8720.600000013445 V1 468
8797.20000001233 V1 468
8620.300000014904 V1 469
8646.200000014527 V1 469
8667.800000014213 V1 469
8647.100000014514 V1 466
8694.300000013827 V1 469
8625.40000001483 V1 466
8803.600000012237 V1 465
8713.100000013554 V1 463
8733.600000013255 V1 463
8797.600000012324 V1 463
8620.6000000149 V1 464
8641.600000014594 V1 464
8653.700000014418 V1 464
8671.40000001416 V1 464
8686.60000001394 V1 464
8704.300000013682 V1 464
8719.100000013466 V1 464
8734.70000001324 V1 464
8797.500000012325 V1 464
8815.600000012062 V1 464
8625.100000014834 V1 465
8645.400000014539 V1 465
8659.600000014332 V1 465
8676.30000001409 V1 465
8700.000000013744 V1 465
8711.900000013571 V1 465
8720.300000013449 V1 465
8737.300000013201 V1 465
8837.70000001174 V1 465
8711.30000001358 V1 469
8733.100000013263 V1 469
8801.200000012272 V1 469
8810.90000001213 V1 474
8636.800000014664 V1 475
8656.700000014374 V1 475
8693.900000013833 V1 475
8707.90000001363 V1 475
8729.700000013312 V1 475
8619.300000014919 V1 476
8644.900000014546 V1 476
8661.700000014302 V1 476
8682.000000014006 V1 476
8702.800000013704 V1 476
8721.000000013439 V1 476
8792.600000012397 V1 476
8625.200000014833 V1 477
8649.100000014485 V1 477
8687.90000001392 V1 477
8703.600000013692 V1 477
8720.400000013447 V1 477
8794.200000012373 V1 477
8640.100000014616 V1 478
8662.600000014289 V1 478
8721.400000013433 V1 474
8704.300000013682 V1 474
8684.200000013974 V1 474
8653.300000014424 V1 474
8647.300000014511 V1 470
8670.70000001417 V1 470
8703.400000013695 V1 470
8731.600000013284 V1 470
8627.100000014805 V1 471
8652.700000014433 V1 471
8673.800000014126 V1 471
8701.800000013718 V1 471
8723.7000000134 V1 471
8614.300000014991 V1 472
8699.60000001375 V1 463
8646.400000014524 V1 472
8691.40000001387 V1 472
8704.800000013674 V1 472
8721.300000013434 V1 472
8792.700000012395 V1 472
8626.700000014811 V1 473
8649.800000014475 V1 473
8673.300000014133 V1 473
8703.400000013695 V1 473
8803.700000012235 V1 473
8627.300000014802 V1 474
8664.300000014264 V1 472
8701.00000001373 V1 478
8679.300000014046 V1 463
8639.600000014623 V1 463
8620.300000014904 V1 454
8644.60000001455 V1 454
8656.700000014374 V1 454
8701.200000013727 V1 454
8718.500000013475 V1 454
8735.40000001323 V1 454
8802.800000012248 V1 454
8818.50000001202 V1 454
8627.300000014802 V1 455
8644.00000001456 V1 455
8660.000000014326 V1 455
8702.100000013714 V1 455
8719.600000013459 V1 455
8738.400000013185 V1 455
8808.700000012162 V1 455
8624.100000014849 V1 456
8643.800000014562 V1 456
8661.8000000143 V1 456
8702.40000001371 V1 456
8720.500000013446 V1 456
8806.400000012196 V1 456
8824.500000011933 V1 453
8631.200000014745 V1 457
8804.80000001222 V1 453
8717.100000013495 V1 453
8810.90000001213 V1 450
8821.000000011984 V1 450
8617.80000001494 V1 451
8637.400000014655 V1 451
8648.80000001449 V1 451
8660.000000014326 V1 451
8678.100000014063 V1 451
8702.000000013715 V1 451
8712.100000013568 V1 451
8722.600000013415 V1 451
8735.30000001323 V1 451
8796.100000012346 V1 451
8812.600000012106 V1 451
8826.300000011906 V1 451
8650.300000014468 V1 452
8724.700000013385 V1 452
8793.500000012384 V1 452
8632.100000014732 V1 453
8650.000000014472 V1 453
8667.400000014219 V1 453
8702.500000013708 V1 453
8733.800000013252 V1 453
8650.80000001446 V1 457
8672.900000014139 V1 457
8705.900000013658 V1 457
8707.600000013634 V1 460
8719.300000013463 V1 460
8733.500000013257 V1 460
8794.200000012373 V1 460
8812.800000012103 V1 460
8974.700000009747 V1 460
8620.800000014897 V1 461
8644.00000001456 V1 461
8662.800000014286 V1 461
8701.00000001373 V1 461
8718.90000001347 V1 461
8741.200000013145 V1 461
8802.900000012247 V1 461
8631.400000014743 V1 462
8648.600000014492 V1 462
8664.60000001426 V1 462
8696.2000000138 V1 462
8712.800000013558 V1 462
8730.400000013302 V1 462
8806.000000012202 V1 462
8620.400000014903 V1 463
8697.60000001378 V1 460
8679.70000001404 V1 460
8661.500000014305 V1 460
8651.800000014446 V1 460
8723.400000013404 V1 457
8744.100000013103 V1 457
8808.90000001216 V1 457
8623.500000014858 V1 458
8644.300000014555 V1 458
8657.600000014361 V1 458
8678.600000014056 V1 458
8702.700000013705 V1 458
8714.800000013529 V1 458
8731.300000013289 V1 458
8654.700000014403 V1 463
8802.200000012257 V1 458
8626.500000014814 V1 459
8644.300000014555 V1 459
8659.600000014332 V1 459
8685.000000013963 V1 459
8704.000000013686 V1 459
8719.300000013463 V1 459
8737.100000013204 V1 459
8805.300000012212 V1 459
8621.700000014884 V1 460
8639.10000001463 V1 460
8824.100000011938 V1 458
8720.000000013453 V1 478
8625.000000014836 V1 479
8652.700000014433 V1 479
8722.600000013415 V1 492
8729.500000013315 V1 492
8798.700000012308 V1 492
8804.80000001222 V1 492
8622.70000001487 V1 493
8629.900000014764 V1 493
8644.60000001455 V1 493
8652.500000014435 V1 493
8669.100000014194 V1 493
8699.300000013754 V1 493
8705.400000013666 V1 493
8714.70000001353 V1 493
8723.900000013396 V1 493
8731.300000013289 V1 493
8802.70000001225 V1 493
8808.700000012162 V1 493
8824.300000011935 V1 493
8623.200000014862 V1 494
8629.800000014766 V1 494
8638.600000014638 V1 494
8645.500000014537 V1 494
8710.400000013593 V1 492
8651.700000014447 V1 494
8705.900000013658 V1 492
8663.400000014277 V1 492
8624.300000014846 V1 490
8638.200000014644 V1 490
8648.1000000145 V1 490
8669.100000014194 V1 490
8706.100000013656 V1 490
8716.900000013498 V1 490
8725.500000013373 V1 490
8802.500000012253 V1 490
8809.50000001215 V1 490
8625.300000014831 V1 491
8637.70000001465 V1 491
8651.000000014457 V1 491
8668.00000001421 V1 491
8702.700000013705 V1 491
8708.300000013624 V1 491
8722.500000013417 V1 491
8805.300000012212 V1 491
8830.300000011848 V1 491
8622.60000001487 V1 492
8636.800000014664 V1 492
8647.000000014516 V1 492
8695.50000001381 V1 492
8663.000000014283 V1 494
8706.200000013654 V1 494
8713.40000001355 V1 494
8703.0000000137 V1 496
8707.700000013632 V1 496
8723.200000013407 V1 496
8728.700000013327 V1 496
8794.800000012365 V1 496
8800.300000012285 V1 496
8805.200000012213 V1 496
8821.400000011978 V1 496
8625.600000014827 V1 497
